in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
5.6159e-05,9.46601e-05,2.18432e-06,0.00161863,2.18432e-06,0.00168491
5.53133e-05,9.44217e-05,2.18432e-06,0.00161982,2.18432e-06,0.00168587
5.52351e-05,9.42354e-05,2.18432e-06,0.00162066,2.18432e-06,0.00168753
5.72877e-05,9.5584e-05,2.18432e-06,0.00161958,2.18432e-06,0.00168706
5.82675e-05,9.66419e-05,2.18432e-06,0.00161923,2.18432e-06,0.0016867
5.65874e-05,9.618e-05,2.18432e-06,0.00161815,2.18432e-06,0.00168825
5.45087e-05,9.62545e-05,2.07791e-06,0.00161756,2.18432e-06,0.00168813
5.65837e-05,9.72752e-05,2.18432e-06,0.00161732,2.18432e-06,0.00168598
5.6837e-05,9.73349e-05,2.18432e-06,0.00161827,2.18432e-06,0.00168563
5.55071e-05,9.64482e-05,2.14054e-06,0.00161947,2.18432e-06,0.00168718
