in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.0136977,0.00678256,0.00016407,0.115456,0.000126422,0.119965
0.013692,0.00678256,0.000162833,0.115464,0.000127182,0.119973
0.0136872,0.00678161,0.000161462,0.115464,0.000125811,0.119973
0.0136824,0.00678352,0.000163482,0.115464,0.000125081,0.119965
0.0136767,0.00678447,0.000165396,0.115464,0.000125588,0.119965
0.01367,0.00678304,0.00016492,0.115456,0.000126825,0.119965
0.0136653,0.00678256,0.000164212,0.115456,0.000126922,0.119965
0.0136605,0.00678256,0.000164808,0.115456,0.000126311,0.119957
0.0136548,0.00678352,0.000165016,0.115456,0.000126497,0.119957
0.013649,0.00678352,0.000163742,0.115456,0.000127771,0.119957
