in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00128604,0.000956181,2.35905e-05,0.0162593,1.82801e-05,0.0169641
0.00128544,0.000954751,2.17763e-05,0.0162622,2.09269e-05,0.0169669
0.00128496,0.000953201,2.06531e-05,0.0162631,2.09418e-05,0.0169669
0.00128628,0.000952963,2.0478e-05,0.016265,1.93828e-05,0.0169641
0.00128508,0.000954036,1.9176e-05,0.016265,1.95244e-05,0.0169641
0.00128532,0.000954989,2.05153e-05,0.016265,2.01931e-05,0.016966
0.00128496,0.000954751,2.05991e-05,0.016266,1.95504e-05,0.0169669
0.00128508,0.000954393,2.08748e-05,0.016265,1.896e-05,0.0169669
0.00128461,0.000954989,2.06419e-05,0.0162641,1.80063e-05,0.0169669
0.00128544,0.000957135,1.9312e-05,0.0162631,1.8349e-05,0.0169669
