in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
2.24054e-06,9.03622e-06,2.10026e-06,0.000155785,1.74903e-06,0.000160904
2.92483e-06,8.87556e-06,1.48873e-06,0.000155562,1.99165e-06,0.000161328
3.18863e-06,9.14285e-06,1.78652e-06,0.000155167,4.62869e-07,0.000162669
3.0033e-06,8.36892e-06,1.24658e-06,0.000154824,1.93321e-06,0.000162491
2.25079e-06,8.20687e-06,3.70203e-07,0.000154899,2.16604e-06,0.000162237
5.35747e-07,8.10862e-06,1.88966e-06,0.000155077,1.49851e-06,0.000163243
1.15531e-06,6.18727e-06,2.18432e-06,0.000155174,1.29292e-06,0.000162848
3.23333e-06,5.67411e-06,2.18432e-06,0.000155413,1.56975e-06,0.000161708
1.23261e-06,9.59268e-06,1.59478e-06,0.000156597,9.79526e-07,0.000161366
1.11038e-06,9.69047e-06,8.13397e-07,0.000154258,2.8799e-06,0.000160345
