in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
8.1778e-05,0.00545791,3.98608e-05,0.0208417,4.44318e-05,0.021372
8.13049e-05,0.00545838,3.99316e-05,0.0208455,4.45622e-05,0.0213739
8.06605e-05,0.00545886,3.98441e-05,0.0208474,4.47484e-05,0.0213739
8.01538e-05,0.00545934,3.952e-05,0.0208493,4.51396e-05,0.0213758
7.99899e-05,0.00545934,3.90301e-05,0.0208474,4.52215e-05,0.0213758
8.07834e-05,0.00545934,3.8719e-05,0.0208436,4.50949e-05,0.0213758
8.12639e-05,0.00545934,3.86054e-05,0.0208398,4.49347e-05,0.0213758
8.09734e-05,0.00545934,3.85235e-05,0.020836,4.51172e-05,0.0213758
8.03736e-05,0.00545934,3.88345e-05,0.0208398,4.52849e-05,0.0213758
8.03736e-05,0.00545934,3.92983e-05,0.0208417,4.58213e-05,0.0213758
