in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
2.13684e-05,0.00242569,1.77539e-05,0.00933844,2.09623e-05,0.00963789
2.13609e-05,0.00242569,1.75919e-05,0.00933939,2.12492e-05,0.00963789
2.15379e-05,0.00242616,1.77362e-05,0.00933939,2.20147e-05,0.00963789
2.18881e-05,0.00242664,1.8105e-05,0.00933939,2.18452e-05,0.00963789
2.23705e-05,0.00242664,1.83723e-05,0.00933748,2.12026e-05,0.00963789
2.25847e-05,0.00242616,1.83816e-05,0.00933653,2.0804e-05,0.00963789
2.19011e-05,0.00242592,1.79504e-05,0.00933653,2.00981e-05,0.00963789
2.12343e-05,0.00242616,1.73004e-05,0.00933653,1.94703e-05,0.00963789
2.08077e-05,0.00242664,1.73711e-05,0.00933653,1.96846e-05,0.00963789
2.07407e-05,0.00242664,1.75863e-05,0.00933653,2.04017e-05,0.00963789
