in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000218512,0.0100146,7.04606e-05,0.0380099,8.16067e-05,0.0391085
0.000218273,0.0100146,7.07698e-05,0.038008,8.1413e-05,0.0391085
0.000218214,0.0100146,7.12876e-05,0.038008,8.14204e-05,0.0391085
0.000218959,0.0100146,7.16415e-05,0.038008,8.17967e-05,0.0391085
0.000219912,0.0100146,7.16713e-05,0.038008,8.19382e-05,0.0391085
0.00022024,0.0100146,7.14404e-05,0.038008,8.21282e-05,0.0391085
0.000220449,0.0100146,7.14217e-05,0.038008,8.28695e-05,0.0391085
0.000220389,0.0100146,7.13286e-05,0.038008,8.32607e-05,0.0391066
0.00022033,0.0100146,7.06208e-05,0.038008,8.28062e-05,0.0391066
0.000220359,0.0100146,7.05575e-05,0.038008,8.2348e-05,0.0391047
