in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00425437,0.0730824,0.000485899,0.267519,0.000567798,0.274965
0.00425342,0.0731015,0.000485064,0.267519,0.000568453,0.274965
0.00425366,0.0731091,0.000483932,0.267519,0.000568692,0.274965
0.00425437,0.073113,0.00048423,0.26755,0.000569288,0.274965
0.00425437,0.073113,0.000484766,0.26755,0.000569109,0.274935
0.00425413,0.073113,0.000484886,0.26755,0.000567857,0.274935
0.00425413,0.0731168,0.000485184,0.26755,0.000566665,0.274935
0.00425437,0.0731168,0.000485601,0.26758,0.000566427,0.274935
0.00425485,0.0731206,0.000485899,0.267672,0.000566784,0.274935
0.00425485,0.0731206,0.000485959,0.267794,0.000567202,0.274904
