in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00709918,0.109803,0.000722174,0.400393,0.000845794,0.415529
0.00709489,0.109795,0.000722352,0.400423,0.000846688,0.415529
0.00708964,0.109795,0.000723068,0.400423,0.000847641,0.415499
0.00708488,0.109795,0.000724081,0.400454,0.000847761,0.415499
0.00708011,0.109795,0.000723068,0.400484,0.000846926,0.415499
0.00707582,0.109795,0.000723545,0.400484,0.00084627,0.415499
0.00707105,0.109795,0.000723306,0.400515,0.000846211,0.415499
0.00706676,0.109795,0.00072277,0.400515,0.000845913,0.415529
0.00706294,0.109795,0.00072271,0.400545,0.000845794,0.415529
0.0070596,0.109795,0.000722293,0.400545,0.000846568,0.415529
