in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00366141,0.0648923,0.000432344,0.238648,0.000508789,0.247895
0.00366141,0.0648885,0.000433298,0.238679,0.000508133,0.247895
0.00366141,0.0648885,0.000433149,0.238679,0.000507537,0.247895
0.00366093,0.0648885,0.000433119,0.238679,0.000507597,0.247895
0.00366022,0.0648885,0.000433298,0.238679,0.000507955,0.247895
0.00366022,0.0648885,0.000433715,0.238679,0.000508491,0.247895
0.00366069,0.0648885,0.000434162,0.238679,0.000508014,0.247895
0.00366093,0.0648923,0.000433715,0.238679,0.000508372,0.247895
0.00366069,0.0648923,0.000432761,0.238679,0.000508789,0.247895
0.00365879,0.0648923,0.000431927,0.238679,0.000509027,0.247895
