in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000382932,0.0274125,0.000194193,0.107529,0.000228048,0.111069
0.000382723,0.0274106,0.000193954,0.107529,0.000228078,0.111069
0.000382693,0.0274106,0.000194759,0.107529,0.000227899,0.111069
0.000382038,0.0274106,0.000195802,0.107529,0.000227631,0.111077
0.00038168,0.0274106,0.000196398,0.107522,0.00022772,0.111077
0.000381114,0.0274106,0.000196637,0.107522,0.000227691,0.111084
0.000381442,0.0274106,0.000196398,0.107514,0.000227661,0.111084
0.000382008,0.0274087,0.000195504,0.107506,0.00022781,0.111092
0.000382336,0.0274087,0.000195266,0.107506,0.000227899,0.1111
0.000382008,0.0274087,0.000196219,0.107506,0.00022778,0.111107
