in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000862662,0.0420973,0.000296982,0.164346,0.000348033,0.169885
0.000862245,0.0420973,0.000296595,0.164346,0.000348302,0.169885
0.000861708,0.0420954,0.000295879,0.164353,0.000348123,0.169892
0.000861172,0.0420954,0.000296297,0.164353,0.000348063,0.1699
0.000860278,0.0420954,0.00029722,0.164361,0.000348093,0.169908
0.000859443,0.0420954,0.000297876,0.164361,0.000347825,0.169908
0.000858847,0.0420954,0.000298055,0.164369,0.000347735,0.169915
0.000858609,0.0420954,0.000297727,0.164369,0.000347467,0.169923
0.000858311,0.0420935,0.000297459,0.164376,0.000347378,0.16993
0.000857655,0.0420935,0.000297638,0.164376,0.000347676,0.169946
