in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000199945,0.0191137,0.000137837,0.0753179,0.000159794,0.0776143
0.000200153,0.0191137,0.000138105,0.0753255,0.000159667,0.0776143
0.000200451,0.0191156,0.000137785,0.0753369,0.000160203,0.0776143
0.000200779,0.0191156,0.000137658,0.0753407,0.000159853,0.0776105
0.000200809,0.0191175,0.000138239,0.0753484,0.000159533,0.0776105
0.000201256,0.0191175,0.000138895,0.0753522,0.000158967,0.0776105
0.000201435,0.0191175,0.000138775,0.0753598,0.000159354,0.0776105
0.000201673,0.0191175,0.000138008,0.0753636,0.000160233,0.0776143
0.000201167,0.0191175,0.000137688,0.0753636,0.000160874,0.0776143
0.000200809,0.0191175,0.000137755,0.0753675,0.00016109,0.0776181
