in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00381757,0.095696,0.000655178,0.365389,0.000770096,0.375307
0.00381137,0.0956883,0.000655238,0.365389,0.000769977,0.375307
0.00380541,0.0956883,0.000655774,0.365358,0.0007695,0.375307
0.00379945,0.0956807,0.000655774,0.365358,0.000769082,0.375277
0.00379349,0.0956731,0.000655714,0.365328,0.000768665,0.375277
0.00378753,0.0956655,0.000655178,0.365297,0.000768486,0.375277
0.00378253,0.0956578,0.000654761,0.365297,0.000768486,0.375277
0.00377776,0.0956502,0.000654999,0.365267,0.000768665,0.375277
0.00377275,0.0956502,0.000655238,0.365267,0.000768963,0.375277
0.00376727,0.0956426,0.000655118,0.365267,0.00076938,0.375246
