in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
8.17847e-06,0.00241567,1.90196e-05,0.00957209,2.07463e-05,0.0098601
7.55771e-06,0.00241567,1.90159e-05,0.00957304,2.09083e-05,0.00986105
7.91304e-06,0.00241567,1.86452e-05,0.009574,2.08208e-05,0.00986105
8.26322e-06,0.00241591,1.83025e-05,0.009574,2.04333e-05,0.00986105
8.27486e-06,0.00241567,1.82708e-05,0.009574,2.02042e-05,0.0098601
8.08347e-06,0.0024152,1.82689e-05,0.009574,2.0167e-05,0.00985914
7.45666e-06,0.00241543,1.78629e-05,0.009574,2.02545e-05,0.00985914
7.07203e-06,0.0024152,1.77902e-05,0.00957495,2.07854e-05,0.00985819
7.65693e-06,0.00241567,1.85893e-05,0.009574,2.09251e-05,0.00985724
7.9638e-06,0.00241591,1.8932e-05,0.009574,2.04948e-05,0.00985724
