in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
1.15834e-07,1.60118e-06,8.55423e-07,1.00025e-05,1.09216e-06,8.50955e-06
3.80622e-07,1.79862e-06,7.81325e-07,9.79012e-06,1.09216e-06,9.11957e-06
5.14676e-07,1.81772e-06,3.31902e-07,9.63552e-06,1.09216e-06,9.21084e-06
1.09216e-06,2.02401e-06,3.17583e-07,9.50886e-06,1.09216e-06,9.06276e-06
8.69801e-07,2.44404e-06,1.72645e-07,9.74169e-06,1.00164e-06,9.21829e-06
5.89531e-07,2.49014e-06,3.51343e-07,9.25275e-06,5.11067e-07,8.96683e-06
5.64793e-07,2.11761e-06,3.7579e-07,8.60734e-06,9.4256e-07,8.78243e-06
6.92442e-07,2.14322e-06,4.0245e-07,9.04041e-06,7.40347e-07,8.61386e-06
8.14736e-07,2.17652e-06,5.26143e-07,9.42411e-06,3.33474e-07,8.7042e-06
3.34347e-07,2.39584e-06,4.79577e-07,9.2276e-06,5.05654e-07,8.57381e-06
