in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
2.95813e-07,0.000156947,2.90667e-06,0.000621978,1.06474e-06,0.000642482
1.44647e-07,0.000157253,3.06616e-06,0.00062174,2.02937e-06,0.000641827
2.66011e-07,0.000157536,2.23123e-06,0.000621859,2.29433e-06,0.00064135
5.20031e-07,0.000157163,1.47546e-06,0.000622336,2.28967e-06,0.00064135
5.40927e-07,0.000156627,1.72156e-06,0.000622753,1.79467e-06,0.000641111
8.81617e-07,0.000156225,2.32087e-06,0.000623051,1.98536e-06,0.00064123
1.09216e-06,0.00015612,2.43705e-06,0.000623289,1.84007e-06,0.000641827
9.94311e-07,0.000155755,2.40469e-06,0.000623588,1.96301e-06,0.000642125
6.81499e-07,0.000155077,1.86591e-06,0.000623528,1.83518e-06,0.000642363
1.15019e-07,0.000154951,1.28477e-06,0.000622991,1.96673e-06,0.000642303
