in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
2.52315e-05,0.005209,4.10902e-05,0.0205995,4.43237e-05,0.0212117
2.49689e-05,0.00520948,4.14087e-05,0.0205995,4.40108e-05,0.0212098
2.42797e-05,0.00520995,4.0835e-05,0.0205995,4.39214e-05,0.0212079
2.36054e-05,0.00521091,4.02073e-05,0.0205995,4.38767e-05,0.0212079
2.36613e-05,0.00521043,4.01905e-05,0.0205995,4.39624e-05,0.0212079
2.44939e-05,0.00520995,4.03805e-05,0.0205995,4.45435e-05,0.0212079
2.51607e-05,0.00520948,4.02557e-05,0.0205995,4.48416e-05,0.0212079
2.48906e-05,0.00520948,3.98757e-05,0.0205976,4.46553e-05,0.0212079
2.433e-05,0.005209,3.9723e-05,0.0205976,4.42045e-05,0.0212098
2.40748e-05,0.005209,3.88569e-05,0.0205976,4.43833e-05,0.0212117
